06/29/23,0.2682926829268293,3
06/29/23,0.2619047619047619,3
07/08/23,0.27906976744186046,4
07/08/23,0.2727272727272727,4
07/08/23,0.28888888888888886,4
07/23/23,0.2826086956521739,4
07/23/23,0.2765957446808511,4
07/23/23,0.2708333333333333,4
07/27/23,0.2653061224489796,4
07/27/23,0.28,4
08/10/23,0.29411764705882354,4
08/10/23,0.28846153846153844,4
08/10/23,0.2830188679245283,4
08/12/23,0.2777777777777778,4
08/12/23,0.2727272727272727,4
08/12/23,0.26785714285714285,4
08/12/23,0.2807017543859649,4
08/12/23,0.29310344827586204,4
08/17/23,0.288135593220339,4
08/17/23,0.2833333333333333,4
08/24/23,0.2786885245901639,4
08/24/23,0.2903225806451613,4
08/24/23,0.30158730158730157,4
08/31/23,0.296875,4
08/31/23,0.2923076923076923,4
09/07/23,0.30303030303030304,4
09/07/23,0.31343283582089554,4
09/07/23,0.3235294117647059,4
09/14/23,0.3333333333333333,4
09/14/23,0.32857142857142857,4
09/16/23,0.3380281690140845,4
09/16/23,0.3333333333333333,4
09/16/23,0.3287671232876712,4
09/28/23,0.32432432432432434,4
09/28/23,0.32,4
10/05/23,0.3157894736842105,5
10/05/23,0.3116883116883117,5
10/06/23,0.3076923076923077,5
10/06/23,0.3037974683544304,5
10/06/23,0.3,5
10/06/23,0.2962962962962963,5
10/07/23,0.2926829268292683,5
10/07/23,0.30120481927710846,5
10/07/23,0.2976190476190476,5
10/07/23,0.3058823529411765,5
10/12/23,0.3023255813953488,5
10/12/23,0.2988505747126437,5
10/26/23,0.3068181818181818,5
10/26/23,0.30337078651685395,5
10/26/23,0.3,5
10/28/23,0.2967032967032967,5
10/28/23,0.30434782608695654,5
10/28/23,0.3010752688172043,5
11/09/23,0.30851063829787234,5
11/09/23,0.30526315789473685,5
11/09/23,0.3020833333333333,5
11/16/23,0.29896907216494845,5
11/16/23,0.29591836734693877,5
11/18/23,0.29292929292929293,5
11/18/23,0.3,5
11/18/23,0.297029702970297,5
12/02/23,0.29411764705882354,5
12/02/23,0.30097087378640774,5
12/02/23,0.3076923076923077,5
12/02/23,0.3047619047619048,5
12/02/23,0.3018867924528302,5
12/07/23,0.29906542056074764,5
12/07/23,0.3055555555555556,5
12/07/23,0.30275229357798167,5
12/07/23,0.3,5
12/09/23,0.2972972972972973,5
12/14/23,0.29464285714285715,5
12/14/23,0.2920353982300885,5
12/14/23,0.2894736842105263,5
12/14/23,0.2956521739130435,5
12/14/23,0.29310344827586204,5
12/14/23,0.2905982905982906,5
12/21/23,0.288135593220339,5
12/21/23,0.2857142857142857,5
12/21/23,0.2833333333333333,5
12/21/23,0.2809917355371901,5
12/28/23,0.2786885245901639,5
12/28/23,0.2764227642276423,5
12/28/23,0.28225806451612906,5
01/04/24,0.28,6
01/04/24,0.2777777777777778,6
01/04/24,0.28346456692913385,6
01/11/24,0.28125,6
01/11/24,0.2868217054263566,6
01/11/24,0.2846153846153846,6
01/11/24,0.2824427480916031,6
01/11/24,0.2803030303030303,6
01/25/24,0.2781954887218045,6
01/25/24,0.27611940298507465,6
01/25/24,0.2740740740740741,6
02/01/24,0.27941176470588236,6
02/01/24,0.2773722627737226,6
02/01/24,0.2826086956521739,6
02/07/24,0.28776978417266186,6
02/07/24,0.29285714285714287,6
02/07/24,0.2978723404255319,6
02/15/24,0.29577464788732394,6
02/15/24,0.2937062937062937,6
02/15/24,0.2986111111111111,6
02/15/24,0.296551724137931,6
02/21/24,0.2945205479452055,6
02/21/24,0.2925170068027211,6
02/21/24,0.2905405405405405,6
02/29/24,0.2953020134228188,6
02/29/24,0.29333333333333333,6
02/29/24,0.2913907284768212,6
03/07/24,0.2894736842105263,6
03/07/24,0.29411764705882354,6
03/07/24,0.2987012987012987,6
03/07/24,0.3032258064516129,6
03/07/24,0.30128205128205127,6
03/14/24,0.29936305732484075,6
03/14/24,0.3037974683544304,6
03/14/24,0.3018867924528302,6
03/14/24,0.30625,6
03/21/24,0.3105590062111801,6
03/21/24,0.30864197530864196,6
04/04/24,0.3067484662576687,7
04/04/24,0.31097560975609756,7
04/04/24,0.3151515151515151,7
04/04/24,0.3132530120481928,7
04/25/24,0.31137724550898205,7
04/25/24,0.31547619047619047,7
04/25/24,0.31952662721893493,7
04/25/24,0.3176470588235294,7
04/27/24,0.3216374269005848,7
04/27/24,0.32558139534883723,7
04/27/24,0.32947976878612717,7
04/27/24,0.3275862068965517,7
05/02/24,0.3314285714285714,7
05/02/24,0.3352272727272727,7
05/02/24,0.3333333333333333,7
05/02/24,0.33146067415730335,7
05/09/24,0.33519553072625696,7
05/09/24,0.3388888888888889,7
05/09/24,0.3370165745856354,7
05/09/24,0.33516483516483514,7
05/09/24,0.3333333333333333,7
05/18/24,0.33152173913043476,7
05/18/24,0.32972972972972975,7
05/18/24,0.3279569892473118,7
05/18/24,0.32620320855614976,7
05/23/24,0.324468085106383,7
05/23/24,0.32275132275132273,7
05/30/24,0.32105263157894737,7
05/30/24,0.3193717277486911,7
06/01/24,0.3177083333333333,7
06/01/24,0.3160621761658031,7
06/01/24,0.31443298969072164,7
06/01/24,0.31794871794871793,7
06/06/24,0.3163265306122449,7
06/06/24,0.3197969543147208,7
06/06/24,0.3181818181818182,7
06/06/24,0.32160804020100503,7
06/13/24,0.325,7
06/13/24,0.3283582089552239,7
07/06/24,0.32673267326732675,8
07/06/24,0.33004926108374383,8
07/06/24,0.3284313725490196,8
07/06/24,0.32682926829268294,8
07/11/24,0.32524271844660196,8
07/18/24,0.32367149758454106,8
07/18/24,0.32211538461538464,8
