Jacob,Walski,0,Chaos,1-2-2025
Max H,Stephen,1
Kevin,Mike,1
Tony,Chris A,1
Collin,Adam,0
Walski,Max H,1
Tony,Kevin,1
Adam,Stephen,1
Mike,Collin,0
Jacob,Chris A,0

Simon,John K,1,Chaos,1-2-2025
Clayton,Marco,1
Aaron,David O,1
Eric,Alan,0
David M,Luke,0
Clayton,Aaron,0
Simon,Luke,1
Alan,David O,1
John K,David M,1
Marco,Eric,0

Adam,Walski,0,Chaos,1-2-2025
Mike,Stephen,0
Collin,Chris A,0
Kevin,Tony,1
Walski,Chris A,0
Adam,Collin,1
Stephen,Kevin,1
Mike,Tony,0

Alan,Luke,1,Chaos,1-2-2025
Marco,Clayton,0
Noah,Jared,1
Eric,Aaron,0
Clayton,Aaron,1
Marco,Eric,0
Noah,Alan,0
Jared,Luke,0

Simon,Tony,0,2X2,1-9-2025
Jason,John C,0
Eric,Matt Y,0
Adam,Alan,0
Tony,Matt Y,0
Simon,Eric,0
Adam,Jason,0
Alan,John C,1

Eric,Alan,0,OTJ,1-9-2025
Noah,Jason,1
Tony,Matt Y,0
Kai,John C,0
John C,Matt Y,0
Kai,Tony,0
Noah,Alan,0
Jason,Eric,0

Simon,Angga,0,DSK,1-11-2025
Travis,Juwan,1
Matt Y,David O,1
Nick D,Alan,1
Nick D,Travis,1
Alan,Juwan,1
Simon,David O,1
Angga,Matt Y,1

Angga,John C,1,NEO,1-11-2025
Alan,Nick D,1
Travis,Matt Y,0
David O,Juwan,1
Angga,Matt Y,1
John C,Travis,1
Alan,David O,0
Nick D,Juwan,0

Chris A,Stephen,1,Chaos,1-11-2025
Will,Grant,0
Walski,Luis,1
Kevin,Adam,0
Walski,Chris A,0
Kevin,Will,1
Grant,Adam,0

Kevin,Stephen,1,Chaos,1-11-2025
Walski,Grant,1
Will,Adam,0
Chris A,Luis,1
Kevin,Chris A,1
Stephen,Luis,0
Walski,Adam,0
Grant,Will,0

Simon,Luis,0,Chaos,1-11-2025
Walski,Will,0
Kevin,Stephen,0
Chris A,Adam,0
Kevin,Simon,1
Stephen,Luis,1
Walski,Chris A,0
Will,Adam,1

Simon,Luis,0,Chaos,1-11-2025
Walski,Chris A,0
Kevin,Adam,0
Will,Travis,1
Simon,Travis,1
Will,Luis,1
Walski,Kevin,0
Chris A,Adam,1

Ana,Jacob,0,Chaos,1-11-2025
Nick C,Noah,0
Nick D,Jesse,1
Luke,Eric,1
Nick C,Ana,1
Noah,Jacob,1
Nick D,Luke,1
Jesse,Eric,1

Simon,Chris A,0,Chaos,1-11-2025
Jesse,Jacob,0
Adam,Walski,1
Adam,Jacob,1
Simon,Walski,1
Jesse,Chris A,0
Simon,Jacob,1
Jesse,Walski,0
Adam,Chris A,1

Luke,Felix,0,GRN,1-16-2025
Sam,Karen,0
John C,Jacob,1
Sam,Angga,0
Luke,Jacob,0
Felix,John C,1

Angga,Matt Y,1,M20,1-16-2025
John C,Sam,1
Max M,Noah,0
Jacob,Luke,0
Jacob,Matt Y,0
Luke,Angga,1
Noah,John K,1
Max M,Sam,0

David O,Eric,1,Vintage Cube,1-23-2025
Tony,Jay,1
Noah,John K,1
Luke,Daniel,1
Luke,David O,0
John K,Jay,1
Eric,Daniel,1
Noah,Tony,1

Simon,Chris A,1,Adam Cube,1-23-2025
Collin,Stephen,1
Marco,Harrison,0
Simon,Collin,1
Stephen,Marco,1
Chris A,Harrison,1

Noah,Collin,1,Adam Cube,1-23-2025
Tony,Max M,0
David O,Eric,1
Jay,Luke,0
David O,Noah,1
Eric,Collin,1
Tony,Jay,1

Simon,Marco,1,INR,1-30-2025
Adam,Jacob,1
Kevin,Eric,0
Collin,David O,0
Simon,Adam,0
Marco,Jacob,0
David O,Eric,0
Collin,Kevin,0

Matt Y,John K,0,MB2,1-30-2025
Tony,Walski,1
Juwan,Luis,0
Stephen,Chris A,0
Luis,Tony,1
