1,0.6097560975609756
2,0.5952380952380952
3,0.5813953488372093
4,0.5909090909090909
5,0.6
6,0.6086956521739131
7,0.6170212765957447
8,0.625
9,0.6122448979591837
10,0.62
11,0.6274509803921569
12,0.6153846153846154
13,0.6226415094339622
14,0.6296296296296297
15,0.6181818181818182
16,0.625
17,0.631578947368421
18,0.6206896551724138
19,0.6271186440677966
20,0.6333333333333333
21,0.6229508196721312
22,0.6129032258064516
23,0.6031746031746031
24,0.609375
25,0.6153846153846154
26,0.6212121212121212
27,0.6119402985074627
28,0.6029411764705882
29,0.5942028985507246
30,0.6
31,0.5915492957746479
32,0.5833333333333334
33,0.589041095890411
34,0.5945945945945946
35,0.5866666666666667
36,0.5921052631578947
37,0.5844155844155844
38,0.5769230769230769
39,0.5822784810126582
40,0.575
41,0.5802469135802469
42,0.5853658536585366
43,0.5903614457831325
44,0.5833333333333334
45,0.5882352941176471
46,0.5813953488372093
47,0.5862068965517241
48,0.5795454545454546
49,0.5842696629213483
50,0.5888888888888889
51,0.5824175824175825
52,0.5869565217391305
53,0.5913978494623656
54,0.5957446808510638
55,0.6
56,0.6041666666666666
57,0.6082474226804123
58,0.6122448979591837
59,0.6060606060606061
60,0.61
61,0.6039603960396039
62,0.6078431372549019
63,0.6019417475728155
64,0.5961538461538461
65,0.6
66,0.6037735849056604
67,0.5981308411214953
68,0.6018518518518519
69,0.6055045871559633
70,0.6090909090909091
71,0.6126126126126126
72,0.6160714285714286
73,0.6194690265486725
74,0.6228070175438597
75,0.6173913043478261
76,0.6120689655172413
77,0.6153846153846154
78,0.6101694915254238
79,0.6134453781512605
80,0.6166666666666667
81,0.6115702479338843
82,0.6147540983606558
83,0.6097560975609756
84,0.6129032258064516
85,0.608
86,0.6111111111111112
87,0.6141732283464567
88,0.6171875
89,0.6201550387596899
90,0.6230769230769231
91,0.6259541984732825
92,0.6212121212121212
93,0.6240601503759399
94,0.6194029850746269
95,0.6148148148148148
96,0.6176470588235294
97,0.6204379562043796
98,0.6231884057971014
99,0.6187050359712231
100,0.6142857142857143
101,0.6099290780141844
102,0.6126760563380281
103,0.6083916083916084
104,0.6111111111111112
105,0.6137931034482759
106,0.6095890410958904
107,0.6054421768707483
108,0.6013513513513513
109,0.6040268456375839
110,0.6066666666666667
111,0.6026490066225165
112,0.5986842105263158
113,0.6013071895424836
114,0.6038961038961039
115,0.6
116,0.6025641025641025
117,0.6050955414012739
118,0.6075949367088608
119,0.6037735849056604
120,0.60625
121,0.6024844720496895
122,0.5987654320987654
123,0.6012269938650306
124,0.5975609756097561
125,0.6
126,0.6024096385542169
127,0.6047904191616766
128,0.6011904761904762
129,0.5976331360946746
130,0.6
131,0.6023391812865497
132,0.6046511627906976
133,0.6011560693641619
134,0.5977011494252874
135,0.6
136,0.5965909090909091
137,0.5988700564971752
138,0.5955056179775281
139,0.5977653631284916
140,0.5944444444444444
141,0.5911602209944752
142,0.5934065934065934
143,0.5901639344262295
144,0.592391304347826
145,0.5945945945945946
146,0.5967741935483871
147,0.5989304812834224
148,0.601063829787234
149,0.6031746031746031
150,0.6
151,0.6020942408376964
152,0.5989583333333334
153,0.5958549222797928
154,0.5979381443298969
155,0.5948717948717949
156,0.5969387755102041
157,0.5989847715736041
158,0.601010101010101
159,0.6030150753768844
160,0.605
161,0.6019900497512438
162,0.6039603960396039
163,0.6059113300492611
164,0.6078431372549019
165,0.6097560975609756
166,0.6067961165048543
167,0.6086956521739131
168,0.6105769230769231
169,0.6076555023923444
170,0.6095238095238096
171,0.6113744075829384
172,0.6084905660377359
173,0.6103286384976526
174,0.6074766355140186
175,0.6093023255813953
176,0.6111111111111112
177,0.6129032258064516
178,0.6146788990825688
179,0.6118721461187214
180,0.6136363636363636
181,0.6153846153846154
182,0.6171171171171171
183,0.6188340807174888
184,0.6160714285714286
185,0.6133333333333333
186,0.6150442477876106
187,0.6123348017621145
188,0.6140350877192983
189,0.611353711790393
190,0.6086956521739131
191,0.6103896103896104
192,0.6120689655172413
193,0.6137339055793991
194,0.6153846153846154
195,0.6170212765957447
196,0.6186440677966102
197,0.620253164556962
198,0.6176470588235294
199,0.6192468619246861
200,0.6208333333333333
201,0.6182572614107884
202,0.6198347107438017
203,0.6213991769547325
204,0.6229508196721312
205,0.6244897959183674
206,0.6219512195121951
207,0.6234817813765182
208,0.625
209,0.6265060240963856
210,0.624
211,0.6254980079681275
212,0.626984126984127
213,0.6284584980237155
214,0.6259842519685039
215,0.6235294117647059
216,0.62109375
217,0.6186770428015564
218,0.6201550387596899
219,0.6216216216216216
220,0.6192307692307693
221,0.6206896551724138
222,0.6183206106870229
223,0.6197718631178707
224,0.6174242424242424
225,0.6188679245283019
226,0.6165413533834586
227,0.6179775280898876
228,0.6194029850746269
229,0.620817843866171
230,0.6222222222222222
231,0.6236162361623616
232,0.625
233,0.6227106227106227
234,0.6204379562043796
235,0.6218181818181818
236,0.6231884057971014
237,0.6209386281588448
238,0.6187050359712231
239,0.6200716845878136
240,0.6178571428571429
241,0.6156583629893239
242,0.6134751773049646
243,0.6148409893992933
244,0.6161971830985915
245,0.6140350877192983
246,0.6118881118881119
247,0.6132404181184669
248,0.6111111111111112
249,0.6089965397923875
250,0.6103448275862069
251,0.6082474226804123
252,0.6095890410958904
253,0.6109215017064846
254,0.6122448979591837
255,0.6135593220338983
256,0.6114864864864865
257,0.6094276094276094
258,0.6073825503355704
259,0.6086956521739131
260,0.61
261,0.6112956810631229
262,0.6125827814569537
263,0.6105610561056105
264,0.6118421052631579
265,0.6131147540983607
266,0.6143790849673203
267,0.6156351791530945
268,0.6168831168831169
269,0.6181229773462783
270,0.6161290322580645
271,0.617363344051447
272,0.6185897435897436
273,0.6198083067092651
274,0.6210191082802548
275,0.6222222222222222
276,0.6234177215189873
277,0.6246056782334385
278,0.6257861635220126
279,0.6238244514106583
280,0.625
281,0.6230529595015576
282,0.6242236024844721
283,0.6222910216718266
284,0.6234567901234568
285,0.6246153846153846
286,0.6257668711656442
287,0.6269113149847095
288,0.6280487804878049
289,0.6291793313069909
290,0.6303030303030303
291,0.6314199395770392
292,0.6325301204819277
